Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,OverallQual**2,OverallQual**3,OverallQualsqrt,GrLivArea**2,GrLivArea**3,GrLivAreasqrt,GarageCars**2,GarageCars**3,GarageCarssqrt,GarageArea**2,GarageArea**3,GarageAreasqrt,TotalBsmtSF**2,TotalBsmtSF**3,TotalBsmtSFsqrt,1stFlrSF**2,1stFlrSF**3,1stFlrSFsqrt,FullBath**2,FullBath**3,FullBathsqrt,YearBuilt**2,YearBuilt**3,YearBuiltsqrt,TotRmsAbvGrd**2,TotRmsAbvGrd**3,TotRmsAbvGrdsqrt,YearRemodAdd**2,YearRemodAdd**3,YearRemodAddsqrt
31,70,C (all),50.0,8500,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Norm,1Fam,2Story,4,4,1920,1950,Gambrel,CompShg,BrkFace,BrkFace,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0,Unf,0,649,649,GasA,TA,N,SBrkr,649,668,0,1317,0,0,1,0,3,1,TA,6,Typ,0,No,Detchd,1920.0,Unf,1,250,TA,Fa,N,0,54,172,0,0,0,No,MnPrv,No,0,7,2008,WD,Normal,40000,16,64,2.0,1734489,2284322013,36.29049462324811,1,1,1.0,62500,15625000,15.811388300841896,421201,273359449,25.475478405713993,421201,273359449,25.475478405713993,1,1,1.0,3686400,7077888000,43.81780460041329,36,216,2.449489742783178,3802500,7414875000,44.15880433163923
32,20,RL,0.0,8544,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1966,2006,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1228,1228,GasA,Gd,Y,SBrkr,1228,0,0,1228,0,0,1,1,3,1,Gd,6,Typ,0,No,Attchd,1966.0,Unf,1,271,TA,TA,Y,0,65,0,0,0,0,No,MnPrv,No,0,6,2008,WD,Normal,149350,25,125,2.23606797749979,1507984,1851804352,35.04283093587046,1,1,1.0,73441,19902511,16.46207763315433,1507984,1851804352,35.04283093587046,1507984,1851804352,35.04283093587046,1,1,1.0,3865156,7598896696,44.339598554790726,36,216,2.449489742783178,4024036,8072216216,44.78839135311738
33,20,RL,85.0,11049,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1234,1234,GasA,Ex,Y,SBrkr,1234,0,0,1234,0,0,2,0,3,1,Gd,7,Typ,0,No,Attchd,2007.0,RFn,2,484,TA,TA,Y,0,30,0,0,0,0,No,No,No,0,1,2008,WD,Normal,179900,64,512,2.8284271247461903,1522756,1879080904,35.12833614050059,4,8,1.4142135623730951,234256,113379904,22.0,1522756,1879080904,35.12833614050059,1522756,1879080904,35.12833614050059,4,8,1.4142135623730951,4028049,8084294343,44.799553569204235,49,343,2.6457513110645907,4028049,8084294343,44.799553569204235
34,20,RL,70.0,10552,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,1018,Unf,0,380,1398,GasA,Gd,Y,SBrkr,1700,0,0,1700,0,1,1,1,4,1,Gd,6,Typ,1,Gd,Attchd,1959.0,RFn,2,447,TA,TA,Y,0,38,0,0,0,0,No,No,No,0,4,2010,WD,Normal,165500,25,125,2.23606797749979,2890000,4913000000,41.23105625617661,4,8,1.4142135623730951,199809,89314623,21.142374511865974,1954404,2732256792,37.389838191679836,2890000,4913000000,41.23105625617661,1,1,1.0,3837681,7518017079,44.26059195266146,36,216,2.449489742783178,3837681,7518017079,44.26059195266146
35,120,RL,60.0,7313,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,Ex,TA,PConc,Ex,TA,No,GLQ,1153,Unf,0,408,1561,GasA,Ex,Y,SBrkr,1561,0,0,1561,1,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2005.0,Fin,2,556,TA,TA,Y,203,47,0,0,0,0,No,No,No,0,8,2007,WD,Normal,277500,81,729,3.0,2436721,3803721481,39.50949253027682,4,8,1.4142135623730951,309136,171879616,23.57965224510319,2436721,3803721481,39.50949253027682,2436721,3803721481,39.50949253027682,4,8,1.4142135623730951,4020025,8060150125,44.77722635447622,36,216,2.449489742783178,4020025,8060150125,44.77722635447622
36,60,RL,108.0,13418,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,132.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1117,1117,GasA,Ex,Y,SBrkr,1132,1320,0,2452,0,0,3,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2004.0,Fin,3,691,TA,TA,Y,113,32,0,0,0,0,No,No,No,0,9,2006,WD,Normal,309000,64,512,2.8284271247461903,6012304,14742169408,49.51767361255979,9,27,1.7320508075688772,477481,329939371,26.28687885618983,1247689,1393668613,33.421549934136806,1281424,1450571968,33.645207682521445,9,27,1.7320508075688772,4016016,8048096064,44.76605857119878,81,729,3.0,4020025,8060150125,44.77722635447622
37,20,RL,112.0,10859,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1097,1097,GasA,Ex,Y,SBrkr,1097,0,0,1097,0,0,1,1,3,1,TA,6,Typ,0,No,Attchd,1995.0,Unf,2,672,TA,TA,Y,392,64,0,0,0,0,No,No,No,0,6,2009,WD,Normal,145000,25,125,2.23606797749979,1203409,1320139673,33.12099032335839,4,8,1.4142135623730951,451584,303464448,25.92296279363144,1203409,1320139673,33.12099032335839,1203409,1320139673,33.12099032335839,1,1,1.0,3976036,7928215784,44.654227123532216,36,216,2.449489742783178,3980025,7940149875,44.66542286825459
38,20,RL,74.0,8532,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,650.0,TA,TA,CBlock,TA,TA,No,Rec,1213,Unf,0,84,1297,GasA,Gd,Y,SBrkr,1297,0,0,1297,0,1,1,0,3,1,TA,5,Typ,1,TA,Attchd,1954.0,Fin,2,498,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,10,2009,WD,Normal,153000,25,125,2.23606797749979,1682209,2181825073,36.013886210738214,4,8,1.4142135623730951,248004,123505992,22.315913604421397,1682209,2181825073,36.013886210738214,1682209,2181825073,36.013886210738214,1,1,1.0,3818116,7460598664,44.204072210600685,25,125,2.23606797749979,3960100,7880599000,44.609416046390926
39,20,RL,68.0,7922,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,731,Unf,0,326,1057,GasA,TA,Y,SBrkr,1057,0,0,1057,1,0,1,0,3,1,Gd,5,Typ,0,No,Detchd,1953.0,Unf,1,246,TA,TA,Y,0,52,0,0,0,0,No,No,No,0,1,2010,WD,Abnorml,109000,25,125,2.23606797749979,1117249,1180932193,32.51153641401772,1,1,1.0,60516,14886936,15.684387141358123,1117249,1180932193,32.51153641401772,1117249,1180932193,32.51153641401772,1,1,1.0,3814209,7449150177,44.19275958796871,25,125,2.23606797749979,4028049,8084294343,44.799553569204235
40,90,RL,65.0,6040,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,TA,PConc,No,No,No,No,0,No,0,0,0,GasA,TA,N,FuseP,1152,0,0,1152,0,0,2,0,2,2,Fa,6,Typ,0,No,No,0.0,No,0,0,No,No,N,0,0,0,0,0,0,No,No,No,0,6,2008,WD,AdjLand,82000,16,64,2.0,1327104,1528823808,33.94112549695428,0,0,0.0,0,0,0.0,0,0,0.0,1327104,1528823808,33.94112549695428,4,8,1.4142135623730951,3822025,7472058875,44.21538193886829,36,216,2.449489742783178,3822025,7472058875,44.21538193886829
41,20,RL,84.0,8658,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,101.0,TA,TA,CBlock,TA,TA,No,Rec,643,Unf,0,445,1088,GasA,Ex,Y,SBrkr,1324,0,0,1324,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1965.0,RFn,2,440,TA,TA,Y,0,138,0,0,0,0,No,GdWo,No,0,12,2006,WD,Abnorml,160000,36,216,2.449489742783178,1752976,2320940224,36.38681079732051,4,8,1.4142135623730951,193600,85184000,20.97617696340303,1183744,1287913472,32.984845004941285,1752976,2320940224,36.38681079732051,4,8,1.4142135623730951,3861225,7587307125,44.328320518603,36,216,2.449489742783178,3861225,7587307125,44.328320518603
42,20,RL,115.0,16905,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,967,Unf,0,383,1350,GasA,Gd,Y,SBrkr,1328,0,0,1328,0,1,1,1,2,1,TA,5,Typ,2,Gd,Attchd,1959.0,RFn,1,308,TA,TA,P,0,104,0,0,0,0,No,No,No,0,7,2007,WD,Normal,170000,25,125,2.23606797749979,1763584,2342039552,36.4417343165772,1,1,1.0,94864,29218112,17.549928774784245,1822500,2460375000,36.742346141747674,1763584,2342039552,36.4417343165772,1,1,1.0,3837681,7518017079,44.26059195266146,25,125,2.23606797749979,3837681,7518017079,44.26059195266146
43,85,RL,0.0,9180,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,747,LwQ,93,0,840,GasA,Gd,Y,SBrkr,884,0,0,884,1,0,1,0,2,1,Gd,5,Typ,0,No,Attchd,1983.0,RFn,2,504,TA,Gd,Y,240,0,0,0,0,0,No,MnPrv,No,0,12,2007,WD,Normal,144000,25,125,2.23606797749979,781456,690807104,29.732137494637012,4,8,1.4142135623730951,254016,128024064,22.44994432064365,705600,592704000,28.982753492378876,781456,690807104,29.732137494637012,1,1,1.0,3932289,7797729087,44.53088815642464,25,125,2.23606797749979,3932289,7797729087,44.53088815642464
44,20,RL,0.0,9200,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1980,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Av,LwQ,280,BLQ,491,167,938,GasA,TA,Y,SBrkr,938,0,0,938,1,0,1,0,3,1,TA,5,Typ,0,No,Detchd,1977.0,Unf,1,308,TA,TA,Y,145,0,0,0,0,0,No,MnPrv,No,0,7,2008,WD,Normal,130250,25,125,2.23606797749979,879844,825293672,30.62678566222711,1,1,1.0,94864,29218112,17.549928774784245,879844,825293672,30.62678566222711,879844,825293672,30.62678566222711,1,1,1.0,3900625,7703734375,44.44097208657794,25,125,2.23606797749979,3920400,7762392000,44.49719092257398
45,20,RL,70.0,7945,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,179,BLQ,506,465,1150,GasA,Ex,Y,FuseA,1150,0,0,1150,1,0,1,0,3,1,TA,6,Typ,0,No,Attchd,1959.0,RFn,1,300,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,5,2006,WD,Normal,141000,25,125,2.23606797749979,1322500,1520875000,33.91164991562634,1,1,1.0,90000,27000000,17.320508075688775,1322500,1520875000,33.91164991562634,1322500,1520875000,33.91164991562634,1,1,1.0,3837681,7518017079,44.26059195266146,36,216,2.449489742783178,3837681,7518017079,44.26059195266146
46,120,RL,61.0,7658,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,412.0,Ex,TA,PConc,Ex,TA,No,GLQ,456,Unf,0,1296,1752,GasA,Ex,Y,SBrkr,1752,0,0,1752,1,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2005.0,RFn,2,576,TA,TA,Y,196,82,0,0,0,0,No,No,No,0,2,2010,WD,Normal,319900,81,729,3.0,3069504,5377771008,41.8568990729127,4,8,1.4142135623730951,331776,191102976,24.0,3069504,5377771008,41.8568990729127,3069504,5377771008,41.8568990729127,4,8,1.4142135623730951,4020025,8060150125,44.77722635447622,36,216,2.449489742783178,4020025,8060150125,44.77722635447622
47,50,RL,48.0,12822,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,1351,Unf,0,83,1434,GasA,Ex,Y,SBrkr,1518,631,0,2149,1,0,1,1,1,1,Gd,6,Typ,1,Ex,Attchd,2003.0,RFn,2,670,TA,TA,Y,168,43,0,0,198,0,No,No,No,0,8,2009,WD,Abnorml,239686,49,343,2.6457513110645907,4618201,9924513949,46.357307945997036,4,8,1.4142135623730951,448900,300763000,25.88435821108957,2056356,2948814504,37.86819245752297,2304324,3497963832,38.961519477556315,1,1,1.0,4012009,8036054027,44.75488800120049,36,216,2.449489742783178,4012009,8036054027,44.75488800120049
48,20,FV,84.0,11096,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,0,1632,1656,GasA,Ex,Y,SBrkr,1656,0,0,1656,0,0,2,0,3,1,Gd,7,Typ,0,No,Attchd,2006.0,RFn,3,826,TA,TA,Y,0,146,0,0,0,0,No,No,No,0,7,2007,WD,Normal,249700,64,512,2.8284271247461903,2742336,4541308416,40.69397989875161,9,27,1.7320508075688772,682276,563559976,28.74021572639983,2742336,4541308416,40.69397989875161,2742336,4541308416,40.69397989875161,4,8,1.4142135623730951,4024036,8072216216,44.78839135311738,49,343,2.6457513110645907,4024036,8072216216,44.78839135311738
49,190,RM,33.0,4456,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,736,736,GasA,Gd,Y,SBrkr,736,716,0,1452,0,0,2,0,2,3,TA,8,Typ,0,No,No,0.0,No,0,0,No,No,N,0,0,102,0,0,0,No,No,No,0,6,2009,New,Partial,113000,16,64,2.0,2108304,3061257408,38.1051177665153,0,0,0.0,0,0,0.0,541696,398688256,27.129319932501073,541696,398688256,27.129319932501073,4,8,1.4142135623730951,3686400,7077888000,43.81780460041329,64,512,2.8284271247461903,4032064,8096384512,44.81071300481616
50,20,RL,66.0,7742,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,763,Unf,0,192,955,GasA,Ex,Y,SBrkr,955,0,0,955,1,0,1,0,3,1,TA,6,Typ,0,No,Attchd,1966.0,Unf,1,386,TA,TA,Y,0,0,0,0,0,0,No,MnPrv,No,0,1,2007,WD,Normal,127000,25,125,2.23606797749979,912025,870983875,30.903074280724887,1,1,1.0,148996,57512456,19.6468827043885,912025,870983875,30.903074280724887,912025,870983875,30.903074280724887,1,1,1.0,3865156,7598896696,44.339598554790726,36,216,2.449489742783178,3865156,7598896696,44.339598554790726
51,60,RL,0.0,13869,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,182,Unf,0,612,794,GasA,Gd,Y,SBrkr,794,676,0,1470,0,1,2,0,3,1,TA,6,Typ,0,No,Attchd,1997.0,Fin,2,388,TA,TA,Y,0,75,0,0,0,0,No,No,No,0,7,2007,WD,Normal,177000,36,216,2.449489742783178,2160900,3176523000,38.34057902536163,4,8,1.4142135623730951,150544,58411072,19.697715603592208,630436,500566184,28.178005607210743,630436,500566184,28.178005607210743,4,8,1.4142135623730951,3988009,7964053973,44.68780594300866,36,216,2.449489742783178,3988009,7964053973,44.68780594300866
52,50,RM,52.0,6240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,816,816,GasA,TA,Y,SBrkr,816,0,360,1176,0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1985.0,Unf,2,528,TA,TA,Y,112,0,0,0,0,0,No,MnPrv,Shed,400,9,2006,WD,Normal,114500,36,216,2.449489742783178,1382976,1626379776,34.292856398964496,4,8,1.4142135623730951,278784,147197952,22.978250586152114,665856,543338496,28.5657137141714,665856,543338496,28.5657137141714,1,1,1.0,3740356,7233848504,43.977266854592045,36,216,2.449489742783178,3802500,7414875000,44.15880433163923
53,90,RM,110.0,8472,Grvl,None,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,Gd,TA,Gd,LwQ,104,GLQ,712,0,816,GasA,TA,N,SBrkr,816,0,0,816,1,0,1,0,2,1,TA,5,Typ,0,No,CarPort,1963.0,Unf,2,516,TA,TA,Y,106,0,0,0,0,0,No,No,No,0,5,2010,WD,Normal,110000,25,125,2.23606797749979,665856,543338496,28.5657137141714,4,8,1.4142135623730951,266256,137388096,22.715633383201094,665856,543338496,28.5657137141714,665856,543338496,28.5657137141714,1,1,1.0,3853369,7564163347,44.30575583375144,25,125,2.23606797749979,3853369,7564163347,44.30575583375144
54,20,RL,68.0,50271,Pave,None,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,1810,Unf,0,32,1842,GasA,Gd,Y,SBrkr,1842,0,0,1842,2,0,0,1,0,1,Gd,5,Typ,1,Gd,Attchd,1981.0,Fin,3,894,TA,TA,Y,857,72,0,0,0,0,No,No,No,0,11,2006,WD,Normal,385000,81,729,3.0,3392964,6249839688,42.91852746774987,9,27,1.7320508075688772,799236,714516984,29.899832775452108,3392964,6249839688,42.91852746774987,3392964,6249839688,42.91852746774987,0,0,0.0,3924361,7774159141,44.50842616853577,25,125,2.23606797749979,3948169,7845011803,44.57577817604534
55,80,RL,60.0,7134,Pave,None,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,384,Unf,0,0,384,GasA,TA,Y,SBrkr,1360,0,0,1360,0,0,1,0,3,1,TA,6,Min1,1,TA,Detchd,1962.0,Unf,2,572,TA,TA,Y,0,50,0,0,0,0,No,MnPrv,No,0,2,2007,WD,Normal,130000,25,125,2.23606797749979,1849600,2515456000,36.87817782917155,4,8,1.4142135623730951,327184,187149248,23.916521486202797,147456,56623104,19.595917942265423,1849600,2515456000,36.87817782917155,1,1,1.0,3822025,7472058875,44.21538193886829,36,216,2.449489742783178,3822025,7472058875,44.21538193886829
56,20,RL,100.0,10175,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,TA,TA,CBlock,TA,TA,No,BLQ,490,Unf,0,935,1425,GasA,Gd,Y,SBrkr,1425,0,0,1425,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1964.0,RFn,2,576,TA,TA,Y,0,0,0,407,0,0,No,No,No,0,7,2008,WD,Normal,180500,36,216,2.449489742783178,2030625,2893640625,37.749172176353746,4,8,1.4142135623730951,331776,191102976,24.0,2030625,2893640625,37.749172176353746,2030625,2893640625,37.749172176353746,4,8,1.4142135623730951,3857296,7575729344,44.31703961232068,49,343,2.6457513110645907,3857296,7575729344,44.31703961232068
57,160,FV,24.0,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,649,Unf,0,321,970,GasA,Ex,Y,SBrkr,983,756,0,1739,1,0,2,1,3,1,Gd,7,Typ,0,No,Attchd,1999.0,Fin,2,480,TA,TA,Y,115,0,0,0,0,0,No,No,No,0,8,2009,WD,Abnorml,172500,64,512,2.8284271247461903,3024121,5258946419,41.701318923986086,4,8,1.4142135623730951,230400,110592000,21.908902300206645,940900,912673000,31.144823004794873,966289,949862087,31.352830813181765,4,8,1.4142135623730951,3996001,7988005999,44.710177812216315,49,343,2.6457513110645907,4000000,8000000000,44.721359549995796
58,60,RL,89.0,11645,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,860,860,GasA,Ex,Y,SBrkr,860,860,0,1720,0,0,2,1,3,1,Gd,7,Typ,0,No,Attchd,2004.0,RFn,2,565,TA,TA,Y,0,70,0,0,0,0,No,No,No,0,8,2006,WD,Normal,196500,49,343,2.6457513110645907,2958400,5088448000,41.47288270665544,4,8,1.4142135623730951,319225,180362125,23.769728648009426,739600,636056000,29.32575659723036,739600,636056000,29.32575659723036,4,8,1.4142135623730951,4016016,8048096064,44.76605857119878,49,343,2.6457513110645907,4016016,8048096064,44.76605857119878
59,60,RL,66.0,13682,Pave,None,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1410,1410,GasA,Ex,Y,SBrkr,1426,1519,0,2945,0,0,3,1,3,1,Gd,10,Typ,1,Gd,BuiltIn,2006.0,Fin,3,641,TA,TA,Y,192,0,37,0,0,0,No,No,No,0,10,2006,New,Partial,438780,100,1000,3.1622776601683795,8673025,25542058625,54.26785420486054,9,27,1.7320508075688772,410881,263374721,25.317977802344327,1988100,2803221000,37.54996671103717,2033476,2899736776,37.76241517699841,9,27,1.7320508075688772,4024036,8072216216,44.78839135311738,100,1000,3.1622776601683795,4024036,8072216216,44.78839135311738
60,20,RL,60.0,7200,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,632,Unf,0,148,780,GasA,Ex,Y,SBrkr,780,0,0,780,0,0,1,0,2,1,TA,4,Typ,0,No,Detchd,1973.0,Unf,1,352,TA,TA,Y,196,0,0,0,0,0,No,MnPrv,No,0,1,2008,WD,Normal,124900,25,125,2.23606797749979,608400,474552000,27.92848008753788,1,1,1.0,123904,43614208,18.76166303929372,608400,474552000,27.92848008753788,608400,474552000,27.92848008753788,1,1,1.0,3888784,7668682048,44.40720662234904,16,64,2.0,3888784,7668682048,44.40720662234904
61,20,RL,63.0,13072,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,941,Unf,0,217,1158,GasA,Ex,Y,SBrkr,1158,0,0,1158,1,0,1,1,3,1,Gd,5,Typ,0,No,Detchd,2006.0,Unf,2,576,TA,TA,Y,0,50,0,0,0,0,No,No,No,0,5,2006,New,Partial,158000,36,216,2.449489742783178,1340964,1552836312,34.02939905434711,4,8,1.4142135623730951,331776,191102976,24.0,1340964,1552836312,34.02939905434711,1340964,1552836312,34.02939905434711,1,1,1.0,4016016,8048096064,44.76605857119878,25,125,2.23606797749979,4016016,8048096064,44.76605857119878
62,75,RM,60.0,7200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,530,530,GasA,TA,N,SBrkr,581,530,0,1111,0,0,1,0,3,1,Fa,6,Typ,0,No,Detchd,1935.0,Unf,1,288,TA,TA,N,0,0,144,0,0,0,No,No,No,0,3,2007,WD,Normal,101000,25,125,2.23606797749979,1234321,1371330631,33.331666624997915,1,1,1.0,82944,23887872,16.97056274847714,280900,148877000,23.021728866442675,337561,196122941,24.1039415863879,1,1,1.0,3686400,7077888000,43.81780460041329,36,216,2.449489742783178,3984016,7952095936,44.67661580737735
